Date,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_score,sentiment_polarity
2017-03-17,0.032322437,0.2225254,0.7451522,0.7128297,1
2017-03-20,0.21717355,0.08466077,0.69816566,0.4809921,1
2017-03-21,0.024990926,0.6713662,0.30364287,0.27865195,1
2017-03-22,0.08818011,0.76477903,0.14704086,0.05886075,0
2017-03-23,0.038469598,0.030925363,0.93060505,0.89213544,1
2017-03-24,0.027554862,0.56085056,0.4115946,0.38403973,1
2017-03-27,0.111627944,0.24970633,0.6386658,0.52703786,1
2017-03-28,0.3802841,0.46452427,0.15519159,-0.22509252,-1
2017-03-29,0.22612797,0.15831172,0.61556035,0.38943237,1
2017-03-30,0.03301372,0.021148508,0.9458378,0.9128241,1
2017-03-31,0.09737503,0.86496913,0.037655935,-0.059719093,0
2017-04-03,0.1425038,0.53307587,0.32442033,0.18191653,1
2017-04-04,0.112416364,0.038033903,0.8495498,0.7371334,1
2017-04-05,0.079298906,0.3004324,0.6202687,0.5409698,1
2017-04-06,0.031407855,0.3543496,0.6142425,0.58283466,1
2017-04-07,0.2789404,0.29987118,0.42118838,0.14224797,1
2017-04-10,0.2241484,0.04724672,0.728605,0.5044566,1
2017-04-11,0.2825427,0.07382684,0.6436305,0.3610878,1
2017-04-12,0.27738816,0.45029783,0.272314,-0.0050741434,0
2017-04-13,0.100595966,0.058329582,0.84107447,0.7404785,1
2017-04-17,0.1755147,0.120424844,0.70406044,0.52854574,1
2017-04-18,0.078496635,0.27244344,0.64905995,0.5705633,1
2017-04-19,0.06897085,0.043502413,0.88752675,0.8185559,1
2017-04-20,0.22003423,0.030289857,0.7496759,0.5296417,1
2017-04-21,0.039898653,0.39994127,0.56016004,0.5202614,1
2017-04-24,0.5446361,0.052952897,0.40241098,-0.14222509,-1
2017-04-25,0.062669285,0.45741868,0.47991204,0.41724277,1
2017-04-26,0.12752466,0.17634112,0.6961342,0.56860954,1
2017-04-27,0.068763375,0.3085201,0.62271655,0.5539532,1
2017-04-28,0.21687035,0.072972365,0.7101573,0.4932869,1
2017-05-02,0.122163154,0.21594262,0.66189426,0.5397311,1
2017-05-03,0.060079623,0.089258455,0.85066193,0.7905823,1
2017-05-04,0.46926537,0.043868344,0.4868663,0.017600924,0
2017-05-05,0.028458241,0.04730221,0.9242395,0.8957813,1
2017-05-08,0.090431005,0.0402494,0.8693196,0.7788886,1
2017-05-09,0.35065928,0.13823166,0.511109,0.16044971,1
2017-05-10,0.18082634,0.21605986,0.6031138,0.42228743,1
2017-05-11,0.03348191,0.3085188,0.6579993,0.6245174,1
2017-05-12,0.031352997,0.054601066,0.91404593,0.88269293,1
2017-05-15,0.040653184,0.47462332,0.48472348,0.44407028,1
2017-05-16,0.2386843,0.22640827,0.53490746,0.29622316,1
2017-05-17,0.073074624,0.30147555,0.62544984,0.5523752,1
2017-05-18,0.12541889,0.36257288,0.5120082,0.3865893,1
2017-05-22,0.23152564,0.24131982,0.52715456,0.2956289,1
2017-05-23,0.09901303,0.15486395,0.746123,0.64711,1
2017-05-24,0.23567335,0.18644345,0.5778832,0.34220982,1
2017-05-30,0.2936113,0.030291826,0.6760969,0.38248563,1
2017-05-31,0.037360884,0.104875274,0.8577638,0.8204029,1
2017-06-01,0.18061292,0.109785825,0.7096012,0.5289883,1
2017-06-02,0.059633348,0.5837472,0.3566194,0.29698604,1
2017-06-05,0.07728019,0.40540814,0.51731163,0.44003144,1
2017-06-07,0.081084855,0.30523616,0.613679,0.53259414,1
2017-06-08,0.08510427,0.04778543,0.86711025,0.78200597,1
2017-06-09,0.042050455,0.028683426,0.92926615,0.8872157,1
2017-06-12,0.104574315,0.26489505,0.63053066,0.52595633,1
2017-06-13,0.19585459,0.1564395,0.6477059,0.4518513,1
2017-06-14,0.47633013,0.014476534,0.5091933,0.03286317,0
2017-06-15,0.04959349,0.047134962,0.9032715,0.853678,1
2017-06-16,0.055941958,0.22704312,0.7170149,0.66107297,1
2017-06-19,0.14999674,0.030611297,0.81939197,0.6693952,1
2017-06-20,0.33807757,0.33990216,0.32202026,-0.016057312,0
2017-06-21,0.06299563,0.03510837,0.901896,0.8389004,1
2017-06-22,0.059896465,0.10596222,0.8341413,0.77424484,1
2017-06-23,0.074006654,0.19699815,0.7289952,0.6549885,1
2017-06-26,0.32487664,0.2681084,0.407015,0.08213836,0
2017-06-27,0.42072096,0.15448433,0.42479467,0.0040737092,0
2017-06-28,0.019613484,0.787172,0.19321446,0.17360097,1
2017-06-29,0.053028546,0.25914508,0.6878264,0.6347979,1
2017-06-30,0.045503393,0.022866992,0.9316296,0.8861262,1
2017-07-03,0.44707713,0.06987826,0.48304456,0.03596744,0
2017-07-05,0.3233127,0.2941664,0.3825209,0.059208214,0
2017-07-06,0.043396592,0.19608513,0.76051825,0.71712166,1
2017-07-07,0.12196934,0.0151818115,0.8628489,0.74087954,1
2017-07-10,0.10063483,0.21463855,0.6847266,0.5840918,1
2017-07-11,0.2628279,0.039043535,0.6981286,0.43530068,1
2017-07-12,0.22811401,0.35823694,0.41364905,0.18553504,1
2017-07-13,0.099748045,0.079894036,0.820358,0.7206099,1
2017-07-14,0.056011565,0.13227077,0.8117176,0.7557061,1
2017-07-17,0.052404746,0.19400012,0.7535951,0.70119035,1
2017-07-18,0.009586795,0.9697767,0.020636542,0.011049747,0
2017-07-19,0.19815135,0.02206378,0.7797849,0.58163357,1
2017-07-20,0.20283504,0.2948814,0.5022836,0.29944855,1
2017-07-24,0.025113868,0.050775573,0.92411053,0.89899665,1
2017-07-25,0.4475868,0.020315355,0.5320979,0.08451107,0
2017-07-26,0.039932936,0.09982858,0.8602385,0.8203056,1
2017-07-27,0.2109884,0.014855958,0.7741556,0.5631672,1
2017-07-28,0.104527146,0.016835442,0.87863743,0.7741103,1
2017-07-31,0.07088977,0.0623261,0.8667841,0.7958943,1
2017-08-01,0.16338009,0.46994615,0.36667383,0.20329374,1
2017-08-02,0.03373634,0.0797988,0.88646483,0.8527285,1
2017-08-03,0.30311507,0.1984705,0.49841446,0.19529939,1
2017-08-04,0.034020472,0.12474146,0.8412381,0.8072176,1
2017-08-07,0.04303003,0.05372971,0.9032402,0.8602102,1
2017-08-08,0.15731426,0.4647313,0.37795448,0.22064023,1
2017-08-09,0.087582186,0.20576799,0.7066499,0.6190677,1
2017-08-10,0.30154833,0.2736137,0.42483795,0.123289615,1
2017-08-14,0.09173617,0.026490102,0.8817737,0.7900375,1
2017-08-16,0.43163928,0.1131237,0.45523703,0.023597747,0
2017-08-17,0.033915177,0.23490867,0.7311762,0.69726104,1
2017-08-18,0.04061932,0.4626428,0.4967379,0.45611858,1
2017-08-21,0.434481,0.29689023,0.26862884,-0.16585216,-1
2017-08-22,0.046515822,0.31276688,0.6407173,0.5942015,1
2017-08-23,0.33849558,0.034050036,0.62745434,0.28895876,1
2017-08-24,0.028890323,0.3718726,0.5992371,0.5703468,1
2017-08-28,0.0884239,0.36468688,0.54688925,0.45846534,1
2017-08-30,0.16107021,0.06838525,0.7705445,0.6094743,1
2017-08-31,0.08235276,0.30469465,0.61295253,0.5305998,1
2017-09-01,0.020968754,0.9343303,0.04470092,0.023732167,0
2017-09-05,0.029281823,0.0856526,0.88506556,0.85578376,1
2017-09-06,0.09220252,0.056753945,0.8510435,0.758841,1
2017-09-07,0.11740235,0.21684842,0.66574925,0.5483469,1
2017-09-08,0.09715408,0.043978944,0.858867,0.7617129,1
2017-09-11,0.89481187,0.010089662,0.09509847,-0.7997134,-1
2017-09-12,0.30257964,0.022012724,0.67540765,0.372828,1
2017-09-13,0.5710932,0.027985275,0.40092143,-0.17017177,-1
2017-09-14,0.8452368,0.011997613,0.14276564,-0.70247114,-1
2017-09-15,0.050218955,0.46795112,0.4818299,0.43161094,1
2017-09-18,0.046087764,0.47716373,0.4767485,0.43066072,1
2017-09-19,0.5243918,0.03291489,0.44269335,-0.08169842,0
2017-09-20,0.58906496,0.10678982,0.30414522,-0.28491974,-1
2017-09-21,0.017363291,0.87199587,0.11064088,0.09327759,0
2017-09-22,0.04716615,0.23471229,0.7181216,0.6709554,1
2017-09-25,0.021356624,0.94332254,0.03532082,0.013964195,0
2017-09-26,0.04144252,0.40198714,0.55657035,0.51512784,1
2017-09-27,0.1758712,0.30477852,0.5193503,0.3434791,1
2017-09-28,0.9138678,0.03412112,0.052011058,-0.8618567,-1
2017-09-29,0.43781036,0.035896145,0.52629346,0.088483095,0
2017-10-02,0.022052623,0.52701616,0.45093116,0.42887855,1
2017-10-03,0.18839021,0.08082598,0.7307839,0.5423937,1
2017-10-04,0.028102897,0.29936725,0.6725298,0.64442694,1
2017-10-05,0.9120478,0.047899213,0.040052924,-0.87199485,-1
2017-10-06,0.24340272,0.26607546,0.49052182,0.2471191,1
2017-10-09,0.2151286,0.06511635,0.719755,0.5046264,1
2017-10-10,0.3931683,0.47294307,0.1338886,-0.2592797,-1
2017-10-11,0.09948834,0.035857048,0.8646546,0.7651663,1
2017-10-12,0.060340084,0.0647965,0.87486345,0.81452334,1
2017-10-13,0.035623975,0.50855696,0.45581913,0.42019516,1
2017-10-16,0.093812294,0.33209577,0.5740919,0.48027962,1
2017-10-17,0.09694673,0.12821594,0.7748374,0.67789066,1
2017-10-18,0.63720435,0.040543016,0.32225263,-0.31495172,-1
2017-10-19,0.039027415,0.3061634,0.6548092,0.6157818,1
2017-10-20,0.029141992,0.10902794,0.86183006,0.8326881,1
2017-10-23,0.19909263,0.23486365,0.56604373,0.3669511,1
2017-10-24,0.111631855,0.43503484,0.45333338,0.3417015,1
2017-10-25,0.072202,0.037182078,0.89061594,0.818414,1
2017-10-27,0.24074347,0.13680026,0.62245625,0.3817128,1
2017-10-30,0.039936706,0.49949497,0.46056837,0.42063165,1
2017-10-31,0.27454326,0.24630783,0.4791489,0.20460564,1
2017-11-01,0.060123682,0.04775229,0.892124,0.8320003,1
2017-11-02,0.048009165,0.20082179,0.751169,0.70315987,1
2017-11-03,0.02512018,0.4916933,0.48318654,0.45806637,1
2017-11-06,0.23534338,0.047293954,0.7173627,0.4820193,1
2017-11-07,0.0238764,0.3571974,0.6189262,0.5950498,1
2017-11-08,0.06628547,0.06648674,0.8672278,0.8009423,1
2017-11-09,0.3030254,0.09469322,0.6022814,0.299256,1
2017-11-10,0.44497085,0.050074376,0.5049548,0.05998397,0
2017-11-13,0.023732714,0.3895421,0.5867252,0.56299245,1
2017-11-14,0.12039272,0.21280345,0.66680384,0.5464111,1
2017-11-15,0.11353013,0.25445217,0.6320177,0.5184876,1
2017-11-16,0.31388256,0.024058767,0.66205865,0.3481761,1
2017-11-20,0.044853587,0.0563399,0.8988065,0.85395294,1
2017-11-21,0.044306356,0.25457558,0.701118,0.65681165,1
2017-11-22,0.090569906,0.122469,0.7869611,0.69639117,1
2017-11-24,0.034792982,0.09385286,0.8713541,0.83656114,1
2017-11-29,0.6146252,0.027399963,0.35797486,-0.25665036,-1
2017-11-30,0.1523519,0.013250404,0.8343977,0.68204576,1
2017-12-04,0.058744624,0.06533579,0.8759196,0.817175,1
2017-12-05,0.112956874,0.0972388,0.7898043,0.6768474,1
2017-12-06,0.0292399,0.070664726,0.90009534,0.87085545,1
2017-12-07,0.35449785,0.023576833,0.6219253,0.26742744,1
2017-12-08,0.04211488,0.07423553,0.8836496,0.84153473,1
2017-12-11,0.07895846,0.15299606,0.7680455,0.68908703,1
2017-12-18,0.09871505,0.037778065,0.8635069,0.76479185,1
2017-12-19,0.25558865,0.25995106,0.48446035,0.2288717,1
2017-12-20,0.04349196,0.07549071,0.8810173,0.83752537,1
2017-12-21,0.47258618,0.062453214,0.46496058,-0.0076256096,0
2017-12-22,0.1063477,0.34564185,0.5480104,0.4416627,1
2017-12-26,0.3408195,0.058830936,0.6003495,0.25952998,1
2017-12-27,0.76046443,0.07777314,0.1617624,-0.598702,-1
2017-12-28,0.21474314,0.36271182,0.42254505,0.20780191,1
2017-12-29,0.4729623,0.23093264,0.29610506,-0.17685723,-1
2018-01-02,0.49771908,0.17797197,0.32430893,-0.17341015,-1
2018-01-03,0.38073778,0.173239,0.44602326,0.065285474,0
2018-01-04,0.03992508,0.16430497,0.79576993,0.75584483,1
2018-01-05,0.5476142,0.40143973,0.050946068,-0.49666816,-1
2018-01-08,0.20082891,0.071636856,0.72753423,0.5267053,1
2018-01-09,0.5619002,0.033642218,0.40445757,-0.15744263,-1
2018-01-10,0.24513397,0.074641675,0.68022436,0.4350904,1
2018-01-12,0.035187308,0.19300635,0.7718063,0.736619,1
2018-01-16,0.28995198,0.033953734,0.6760943,0.3861423,1
2018-01-17,0.30808434,0.039668642,0.652247,0.34416267,1
2018-01-18,0.3891775,0.040185053,0.57063746,0.18145996,1
2018-01-19,0.046966497,0.035605773,0.9174277,0.8704612,1
2018-01-22,0.15491243,0.20072643,0.6443612,0.4894488,1
2018-01-23,0.31187898,0.034056872,0.6540642,0.3421852,1
2018-01-24,0.07103724,0.027079413,0.90188336,0.83084613,1
2018-01-25,0.07939094,0.015536214,0.90507287,0.8256819,1
2018-01-26,0.3908144,0.23671746,0.3724681,-0.01834628,0
2018-01-29,0.040253397,0.030443184,0.9293034,0.88905,1
2018-01-30,0.08235574,0.43570042,0.48194388,0.39958814,1
2018-01-31,0.07322164,0.08516363,0.8416147,0.7683931,1
2018-02-01,0.09842787,0.058230817,0.84334135,0.74491346,1
2018-02-02,0.16775498,0.39235348,0.43989152,0.27213654,1
2018-02-05,0.02058564,0.82996607,0.14944834,0.1288627,1
2018-02-06,0.19991423,0.33857152,0.46151423,0.26160002,1
2018-02-07,0.07891546,0.47050887,0.45057565,0.37166017,1
2018-02-08,0.037130065,0.39685005,0.5660199,0.52888983,1
2018-02-09,0.03830673,0.36403346,0.59765977,0.55935305,1
2018-02-12,0.15506773,0.22264916,0.62228316,0.46721542,1
2018-02-13,0.041908294,0.26906732,0.6890244,0.64711607,1
2018-02-14,0.85832506,0.03073049,0.11094453,-0.74738055,-1
2018-02-15,0.5085782,0.031012367,0.46040946,-0.04816872,0
2018-02-16,0.13417745,0.25526214,0.6105604,0.47638297,1
2018-02-20,0.27903223,0.62523025,0.09573747,-0.18329476,-1
2018-02-21,0.022990469,0.087517776,0.88949174,0.8665013,1
2018-02-22,0.11496117,0.361665,0.52337384,0.40841267,1
2018-02-23,0.4779743,0.37567326,0.14635237,-0.33162194,-1
2018-02-26,0.1207685,0.027892146,0.85133934,0.73057085,1
2018-02-27,0.05378719,0.60907835,0.33713448,0.28334728,1
2018-02-28,0.15879622,0.3854434,0.4557604,0.29696417,1
2018-03-01,0.48960677,0.11218132,0.3982119,-0.09139487,0
2018-03-02,0.21723038,0.7150518,0.06771791,-0.14951247,-1
2018-03-05,0.05693477,0.045706157,0.89735913,0.84042436,1
2018-03-06,0.23573549,0.28683922,0.4774253,0.24168982,1
2018-03-07,0.03886069,0.33479822,0.6263411,0.5874804,1
2018-03-08,0.14535536,0.32281876,0.53182596,0.38647062,1
2018-03-09,0.101912074,0.1874494,0.7106386,0.6087265,1
2018-03-12,0.1156958,0.27558196,0.6087223,0.49302652,1
2018-03-13,0.04704516,0.08013171,0.8728231,0.82577795,1
2018-03-14,0.07353727,0.35062447,0.57583827,0.502301,1
2018-03-15,0.021470223,0.070987314,0.90754247,0.8860722,1
2018-03-16,0.024987236,0.2263577,0.7486551,0.72366786,1
2018-03-19,0.027358621,0.45702982,0.5156115,0.4882529,1
2018-03-20,0.09412692,0.04418966,0.8616834,0.7675565,1
2018-03-21,0.16474468,0.02622394,0.8090314,0.64428675,1
2018-03-22,0.09404053,0.028351374,0.8776081,0.7835676,1
2018-03-23,0.080527425,0.69510365,0.22436891,0.14384149,1
2018-03-26,0.33700097,0.3587822,0.30421683,-0.032784134,0
2018-03-27,0.07620023,0.017659795,0.90613997,0.8299397,1
2018-03-28,0.03690637,0.64096445,0.32212922,0.28522286,1
2018-03-29,0.25466296,0.29007202,0.45526502,0.20060205,1
2018-04-02,0.07041733,0.4406101,0.4889726,0.41855526,1
2018-04-03,0.29994228,0.18096896,0.51908875,0.21914646,1
2018-04-04,0.029148176,0.063898996,0.90695286,0.8778047,1
2018-04-05,0.6139455,0.02002659,0.36602792,-0.24791756,-1
2018-04-06,0.03767309,0.31618294,0.646144,0.60847086,1
2018-04-09,0.24873026,0.1790595,0.57221025,0.32348,1
2018-04-10,0.17578366,0.117451735,0.70676464,0.53098094,1
2018-04-11,0.030824764,0.4274557,0.5417195,0.5108947,1
2018-04-12,0.03250335,0.03211942,0.93537724,0.9028739,1
2018-04-13,0.24671227,0.016004287,0.7372834,0.49057114,1
2018-04-16,0.3793248,0.041137084,0.5795381,0.20021331,1
2018-04-17,0.10760646,0.1386092,0.75378436,0.6461779,1
2018-04-18,0.29133886,0.27909052,0.4295706,0.13823172,1
2018-04-19,0.03729503,0.046696633,0.91600835,0.8787133,1
2018-04-23,0.36028644,0.09477529,0.54493827,0.18465182,1
2018-04-24,0.10252271,0.26717997,0.6302973,0.5277746,1
2018-04-25,0.068441905,0.20957649,0.72198164,0.6535397,1
2018-04-26,0.20598538,0.42933574,0.36467886,0.15869348,1
2018-04-27,0.07495885,0.34990394,0.57513726,0.5001784,1
2018-04-30,0.21981603,0.31949508,0.4606889,0.24087286,1
2018-05-01,0.10382629,0.028175546,0.8679981,0.76417184,1
2018-05-02,0.05716451,0.25475225,0.68808323,0.63091874,1
2018-05-03,0.24245797,0.24222843,0.51531357,0.27285558,1
2018-05-04,0.05533415,0.05268933,0.89197654,0.8366424,1
2018-05-07,0.03812366,0.051993836,0.9098825,0.8717588,1
2018-05-08,0.15698223,0.008437857,0.8345799,0.67759764,1
2018-05-09,0.20115772,0.37154353,0.42729875,0.22614104,1
2018-05-10,0.06924527,0.5115336,0.4192211,0.34997582,1
2018-05-11,0.46862277,0.04435505,0.4870222,0.018399417,0
2018-05-14,0.2538854,0.29045057,0.45566407,0.20177868,1
2018-05-15,0.010081796,0.94546556,0.044452745,0.03437095,0
2018-05-16,0.28094068,0.28643203,0.4326273,0.15168661,1
2018-05-17,0.0965936,0.25169218,0.6517142,0.5551206,1
2018-05-18,0.17821133,0.009807769,0.81198096,0.63376963,1
2018-05-21,0.17736581,0.19829255,0.6243416,0.4469758,1
2018-05-22,0.31154138,0.2612361,0.42722255,0.11568117,1
2018-05-23,0.060839333,0.02050451,0.9186562,0.8578168,1
2018-05-24,0.044083368,0.19367445,0.76224214,0.7181588,1
2018-05-25,0.41056782,0.021801392,0.56763077,0.15706295,1
2018-05-29,0.20900834,0.2996856,0.49130604,0.2822977,1
2018-05-30,0.72082216,0.24551655,0.033661354,-0.6871608,-1
2018-05-31,0.0709397,0.767904,0.16115619,0.090216495,0
2018-06-01,0.2585954,0.042328235,0.69907635,0.44048095,1
2018-06-04,0.19129951,0.037779957,0.77092046,0.57962096,1
2018-06-05,0.3826584,0.19932753,0.41801405,0.035355657,0
2018-06-06,0.09863497,0.08913792,0.81222713,0.7135922,1
2018-06-07,0.45874116,0.030003887,0.51125497,0.052513808,0
2018-06-08,0.46355903,0.17214896,0.36429197,-0.099267066,0
2018-06-11,0.04283267,0.020237604,0.9369297,0.89409703,1
2018-06-12,0.32377192,0.33374283,0.34248528,0.018713355,0
2018-06-13,0.2531842,0.034486063,0.7123297,0.4591455,1
2018-06-14,0.05946399,0.027919412,0.91261667,0.8531527,1
2018-06-15,0.09565796,0.43894067,0.46540138,0.3697434,1
2018-06-18,0.06412086,0.3832533,0.5526259,0.48850504,1
2018-06-19,0.08005534,0.3800473,0.5398974,0.45984203,1
2018-06-20,0.17036813,0.1573318,0.67230004,0.5019319,1
2018-06-21,0.028471118,0.051152956,0.92037594,0.89190483,1
2018-06-22,0.47547704,0.04858939,0.47593355,0.00045651197,0
2018-06-25,0.023789687,0.029962981,0.9462474,0.9224577,1
2018-06-26,0.82564616,0.15278555,0.021568285,-0.80407786,-1
2018-06-27,0.044740427,0.066712536,0.888547,0.84380656,1
2018-06-28,0.07583803,0.26063326,0.6635287,0.58769065,1
2018-07-02,0.29112288,0.020604014,0.6882731,0.3971502,1
2018-07-03,0.33880135,0.37944666,0.28175202,-0.057049334,0
2018-07-05,0.4500048,0.031091478,0.51890373,0.068898946,0
2018-07-06,0.33216965,0.19346277,0.47436762,0.14219797,1
2018-07-09,0.3257029,0.3638798,0.3104173,-0.015285611,0
2018-07-10,0.28730327,0.2931996,0.4194971,0.13219383,1
2018-07-11,0.39174825,0.48706943,0.12118237,-0.27056587,-1
2018-07-12,0.05293835,0.029727314,0.9173343,0.864396,1
2018-07-13,0.08466669,0.515642,0.39969128,0.31502458,1
2018-07-16,0.27189934,0.24298637,0.4851143,0.21321496,1
2018-07-17,0.07196405,0.017967911,0.91006804,0.838104,1
2018-07-18,0.4840724,0.0333573,0.48257035,-0.001502037,0
2018-07-19,0.07528298,0.13631947,0.78839755,0.71311456,1
2018-07-20,0.06009567,0.17919146,0.76071286,0.7006172,1
2018-07-23,0.33967295,0.3652557,0.29507133,-0.04460162,0
2018-07-24,0.038145423,0.2734741,0.6883805,0.65023506,1
2018-07-25,0.91720515,0.034852393,0.04794248,-0.8692627,-1
2018-07-26,0.047022205,0.063117236,0.8898605,0.8428383,1
2018-07-27,0.26320878,0.023764513,0.71302676,0.449818,1
2018-07-30,0.22705181,0.09984475,0.67310345,0.44605166,1
2018-07-31,0.043783072,0.28015858,0.67605835,0.6322753,1
2018-08-01,0.113698386,0.37444285,0.51185876,0.39816037,1
2018-08-02,0.06537133,0.058693398,0.8759353,0.810564,1
2018-08-03,0.6376332,0.14652582,0.21584098,-0.4217922,-1
2018-08-06,0.07077833,0.16092208,0.7682996,0.69752127,1
2018-08-07,0.6298914,0.07941174,0.29069686,-0.33919454,-1
2018-08-08,0.43599832,0.030748263,0.5332534,0.09725505,0
2018-08-09,0.34395558,0.13210925,0.52393514,0.17997956,1
2018-08-10,0.026143959,0.48008657,0.4937695,0.46762553,1
2018-08-13,0.06829261,0.41236916,0.5193382,0.45104557,1
2018-08-14,0.4424324,0.03762047,0.5199472,0.07751477,0
2018-08-15,0.2561113,0.15835701,0.5855317,0.32942042,1
2018-08-16,0.11780566,0.056397323,0.825797,0.70799136,1
2018-08-20,0.42919025,0.044100545,0.5267092,0.09751895,0
2018-08-21,0.387267,0.11509776,0.49763525,0.11036825,1
2018-08-22,0.24884959,0.081312664,0.6698378,0.4209882,1
2018-08-23,0.364854,0.13683537,0.4983106,0.13345659,1
2018-08-24,0.17632215,0.047538497,0.7761394,0.5998172,1
2018-08-27,0.09441898,0.046870064,0.85871094,0.76429194,1
2018-08-28,0.1416978,0.1062686,0.7520336,0.6103358,1
2018-08-29,0.018092496,0.80156666,0.18034084,0.16224834,1
2018-08-30,0.12134755,0.019671313,0.85898113,0.7376336,1
2018-08-31,0.09945444,0.06746961,0.83307594,0.7336215,1
2018-09-04,0.11735531,0.0637536,0.8188911,0.7015358,1
2018-09-05,0.13912363,0.44655457,0.4143218,0.27519816,1
2018-09-06,0.44141665,0.023085732,0.5354976,0.094080955,0
2018-09-07,0.9311694,0.021822259,0.047008283,-0.8841611,-1
2018-09-10,0.7627453,0.045913722,0.191341,-0.57140434,-1
2018-09-11,0.2310464,0.3416013,0.42735234,0.19630595,1
2018-09-12,0.33307225,0.22563873,0.441289,0.10821676,1
2018-09-13,0.023186684,0.08722722,0.8895861,0.8663994,1
2018-09-14,0.024297133,0.5016921,0.4740108,0.44971365,1
2018-09-17,0.22704323,0.10912635,0.66383046,0.43678725,1
2018-09-19,0.07571431,0.35492307,0.56936264,0.49364832,1
2018-09-20,0.030025154,0.079232104,0.8907428,0.86071765,1
2018-09-21,0.6531739,0.09967176,0.24715436,-0.40601957,-1
2018-09-24,0.043456048,0.026378283,0.93016565,0.8867096,1
2018-09-26,0.0414536,0.44308683,0.5154596,0.474006,1
2018-09-27,0.052883957,0.27776378,0.6693523,0.6164683,1
2018-09-28,0.1563494,0.378124,0.4655266,0.30917722,1
2018-10-01,0.077822,0.36671877,0.5554592,0.4776372,1
2018-10-02,0.040353574,0.11450926,0.8451371,0.8047835,1
2018-10-03,0.076228335,0.12453321,0.7992385,0.7230102,1
2018-10-04,0.108686805,0.027025763,0.86428744,0.75560063,1
2018-10-08,0.026511148,0.120321244,0.8531676,0.82665646,1
2018-10-09,0.029080853,0.47712564,0.4937935,0.46471262,1
2018-10-10,0.030443167,0.36682796,0.60272884,0.57228565,1
2018-10-11,0.041146744,0.30930173,0.6495515,0.60840476,1
2018-10-12,0.05702011,0.53451866,0.40846124,0.35144114,1
2018-10-15,0.09770642,0.28696617,0.6153274,0.517621,1
2018-10-16,0.09090961,0.7891749,0.11991548,0.02900587,0
2018-10-17,0.028677128,0.4734841,0.4978388,0.46916166,1
2018-10-18,0.25559708,0.047163196,0.6972397,0.4416426,1
2018-10-19,0.031140959,0.37671855,0.59214044,0.56099945,1
2018-10-22,0.12195748,0.27292874,0.6051138,0.48315632,1
2018-10-23,0.1311389,0.51756406,0.351297,0.22015809,1
2018-10-24,0.029813824,0.6435254,0.32666078,0.29684696,1
2018-10-25,0.047099415,0.7196891,0.23321147,0.18611206,1
2018-10-26,0.023828333,0.62737787,0.34879377,0.32496545,1
2018-10-29,0.098135926,0.58913076,0.3127333,0.21459737,1
2018-10-30,0.50955695,0.23861666,0.2518264,-0.25773054,-1
2018-10-31,0.026951205,0.33881992,0.6342288,0.60727763,1
2018-11-01,0.044109136,0.023251986,0.9326388,0.88852966,1
2018-11-02,0.06383079,0.08859227,0.8475769,0.7837461,1
2018-11-05,0.06679148,0.11961302,0.81359553,0.74680406,1
2018-11-06,0.2877607,0.0394063,0.67283297,0.38507226,1
2018-11-07,0.11361589,0.4236726,0.4627115,0.3490956,1
2018-11-08,0.06360397,0.030060306,0.9063358,0.84273183,1
2018-11-12,0.042649668,0.40866938,0.54868096,0.5060313,1
2018-11-13,0.37031004,0.00981757,0.6198724,0.24956235,1
2018-11-14,0.13666894,0.165751,0.6975801,0.5609112,1
2018-11-15,0.0465772,0.44206467,0.51135814,0.46478093,1
2018-11-16,0.03466412,0.03464707,0.9306888,0.8960247,1
2018-11-19,0.04818642,0.38226873,0.56954485,0.52135843,1
2018-11-20,0.10843222,0.3767114,0.51485634,0.4064241,1
2018-11-21,0.26198328,0.4182857,0.31973103,0.05774775,0
2018-11-23,0.023323938,0.92782986,0.048846215,0.025522277,0
2018-11-26,0.10302391,0.055336338,0.84163976,0.7386159,1
2018-11-27,0.07509656,0.18860453,0.7362989,0.6612024,1
2018-11-28,0.03524802,0.59619725,0.36855474,0.33330673,1
2018-11-29,0.09953882,0.6023583,0.29810292,0.1985641,1
2018-11-30,0.055029564,0.058014523,0.8869559,0.83192635,1
2018-12-03,0.32064763,0.06389099,0.6154614,0.29481378,1
2018-12-04,0.11596601,0.46772352,0.41631046,0.30034447,1
2018-12-06,0.11416322,0.06757102,0.81826574,0.7041025,1
2018-12-07,0.073465444,0.80584615,0.12068846,0.047223017,0
2018-12-10,0.016037116,0.71288806,0.27107483,0.25503772,1
2018-12-11,0.28458032,0.14420208,0.57121766,0.28663734,1
2018-12-12,0.22502367,0.20194845,0.5730279,0.34800422,1
2018-12-13,0.1801413,0.17227232,0.64758635,0.46744505,1
2018-12-14,0.031739175,0.56193197,0.40632883,0.37458965,1
2018-12-17,0.19125058,0.64003253,0.16871686,-0.022533715,0
2018-12-18,0.040987227,0.4941338,0.46487898,0.42389175,1
2018-12-19,0.35720643,0.47672176,0.16607183,-0.1911346,-1
2018-12-20,0.05641563,0.6323003,0.31128407,0.25486845,1
2018-12-21,0.053594615,0.35263553,0.5937699,0.5401753,1
2018-12-24,0.46249878,0.44535077,0.09215047,-0.3703483,-1
2018-12-26,0.23002253,0.19954449,0.57043296,0.3404104,1
