Date,log_return,VIX,realized_vol,regime,regime_prob_0,regime_prob_1,regime_prob_2,regime_label
2018-06-06,0.0085309006373119,11.640000343322754,0.006580312514781007,0,0.9729837826437517,0.02701409150227652,2.125853970757557e-06,Low Vol
2018-06-07,-0.0007144436219845,12.130000114440918,0.00633788981157468,0,0.9850342324720418,0.014964705087972324,1.0624399850235823e-06,Low Vol
2018-06-08,0.0031210289077513,12.18000030517578,0.006071961886787328,0,0.9914704327908352,0.008528990429786297,5.767793775295238e-07,Low Vol
2018-06-11,0.0010681370069403,12.350000381469728,0.006069826928771319,0,0.994214520232545,0.005785099341084202,3.8042636982598586e-07,Low Vol
2018-06-12,0.0017418672787038,12.34000015258789,0.00607210371053476,0,0.9949945463294092,0.005005138772514092,3.148980757194309e-07,Low Vol
2018-06-13,-0.0040342545414114,12.9399995803833,0.005909196353952957,0,0.9942383123179638,0.005761369616972585,3.1806506261664244e-07,Low Vol
2018-06-14,0.0024685005225036,12.119999885559082,0.005879067686772268,0,0.9944875722771428,0.0055120670582310145,3.6066462505954186e-07,Low Vol
2018-06-15,-0.001017620315494,11.979999542236328,0.0058819902783255,0,0.992979774790621,0.007019745509288272,4.79700089546436e-07,Low Vol
2018-06-18,-0.0021283911808865,12.3100004196167,0.005866186060201336,0,0.9899133788643534,0.010085873248380176,7.478872652143027e-07,Low Vol
2018-06-19,-0.0040315179513912,13.350000381469728,0.005779594534278713,0,0.9850142974755839,0.014984453978244012,1.2485461710034661e-06,Low Vol
2018-06-20,0.0017106902241125,12.789999961853027,0.005718546592188995,0,0.979076342596123,0.02092165963111032,1.997772765637149e-06,Low Vol
2018-06-21,-0.0063657288432202,14.640000343322754,0.0059015047259537426,0,0.9641600316108472,0.03583645127293865,3.5171162131114064e-06,Low Vol
2018-06-22,0.0018602032551338,13.770000457763672,0.005884846681027042,0,0.951220992288913,0.048773343434809324,5.664276276460911e-06,Low Vol
2018-06-25,-0.0138197229677706,17.329999923706055,0.006681408019747177,0,0.9200319526329398,0.07995834542739108,9.70193966804775e-06,Low Vol
2018-06-26,0.0022021505056967,15.920000076293944,0.006114425094347554,0,0.9393448235537203,0.060646732520274936,8.44392600377345e-06,Low Vol
2018-06-27,-0.0086415863131411,17.90999984741211,0.005755258977528924,0,0.9456437444265994,0.05434847849400512,7.7770793944027e-06,Low Vol
2018-06-28,0.0061596800190312,16.850000381469727,0.005725450059858336,0,0.955034077337122,0.044959947571846855,5.975091030075013e-06,Low Vol
